"entity_cd","entity_name","year","subgroup_name","assessment_name","percent_proficient_2019"
"000001000000","ALBANY County",2022,"Non-English Language Learner","MATH4",44.9
"000001000000","ALBANY County",2021,"Non-English Language Learner","MATH4",56.0
"000001000000","ALBANY County",2022,"Non-English Language Learner","MATH5",40.4
"000001000000","ALBANY County",2021,"Non-English Language Learner","MATH5",47.9
"000001000000","ALBANY County",2022,"Non-English Language Learner","MATH6",42.1
"000001000000","ALBANY County",2021,"Non-English Language Learner","MATH6",44.5
"000001000000","ALBANY County",2021,"Non-English Language Learner","MATH7",42.1
"000001000000","ALBANY County",2022,"Non-English Language Learner","MATH7",39.6
"000001000000","ALBANY County",2021,"Non-English Language Learner","MATH8",14.0
"000001000000","ALBANY County",2022,"Non-English Language Learner","MATH8",24.1
"000001000000","ALBANY County",2019,"Non-English Language Learners","MATH3",54.5
"000001000000","ALBANY County",2021,"Non-English Language Learners","MATH3",56.7
"000001000000","ALBANY County",2018,"Non-English Language Learners","MATH3",54.0
"000001000000","ALBANY County",2021,"Non-English Language Learners","MATH4",56.0
"000001000000","ALBANY County",2018,"Non-English Language Learners","MATH4",49.5
"000001000000","ALBANY County",2019,"Non-English Language Learners","MATH4",53.1
"000001000000","ALBANY County",2021,"Non-English Language Learners","MATH5",47.9
"000001000000","ALBANY County",2018,"Non-English Language Learners","MATH5",43.8
"000001000000","ALBANY County",2019,"Non-English Language Learners","MATH5",46.8
"000001000000","ALBANY County",2019,"Non-English Language Learners","MATH6",52.8
"000001000000","ALBANY County",2021,"Non-English Language Learners","MATH6",44.5
"000001000000","ALBANY County",2018,"Non-English Language Learners","MATH6",48.7
"000001000000","ALBANY County",2018,"Non-English Language Learners","MATH7",46.8
"000001000000","ALBANY County",2019,"Non-English Language Learners","MATH7",47.9
"000001000000","ALBANY County",2021,"Non-English Language Learners","MATH7",42.1
"000001000000","ALBANY County",2018,"Non-English Language Learners","MATH8",28.5
"000001000000","ALBANY County",2019,"Non-English Language Learners","MATH8",32.9
"000001000000","ALBANY County",2021,"Non-English Language Learners","MATH8",14.0
"000001000000","ALBANY County",2019,"Not Economically Disadvantaged","MATH3",68.0
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH3",68.3
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH3",68.3
"000001000000","ALBANY County",2022,"Not Economically Disadvantaged","MATH3",60.6
"000001000000","ALBANY County",2018,"Not Economically Disadvantaged","MATH3",69.7
"000001000000","ALBANY County",2018,"Not Economically Disadvantaged","MATH4",66.5
"000001000000","ALBANY County",2019,"Not Economically Disadvantaged","MATH4",69.0
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH4",69.0
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH4",69.0
"000001000000","ALBANY County",2022,"Not Economically Disadvantaged","MATH4",59.9
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH5",60.3
"000001000000","ALBANY County",2018,"Not Economically Disadvantaged","MATH5",59.1
"000001000000","ALBANY County",2019,"Not Economically Disadvantaged","MATH5",60.6
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH5",60.3
"000001000000","ALBANY County",2022,"Not Economically Disadvantaged","MATH5",54.2
"000001000000","ALBANY County",2018,"Not Economically Disadvantaged","MATH6",66.5
"000001000000","ALBANY County",2022,"Not Economically Disadvantaged","MATH6",56.8
"000001000000","ALBANY County",2019,"Not Economically Disadvantaged","MATH6",69.4
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH6",54.9
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH6",54.9
"000001000000","ALBANY County",2019,"Not Economically Disadvantaged","MATH7",63.1
"000001000000","ALBANY County",2022,"Not Economically Disadvantaged","MATH7",53.9
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH7",52.8
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH7",52.8
"000001000000","ALBANY County",2018,"Not Economically Disadvantaged","MATH7",61.7
"000001000000","ALBANY County",2022,"Not Economically Disadvantaged","MATH8",33.9
"000001000000","ALBANY County",2018,"Not Economically Disadvantaged","MATH8",37.0
"000001000000","ALBANY County",2019,"Not Economically Disadvantaged","MATH8",42.0
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH8",16.4
"000001000000","ALBANY County",2021,"Not Economically Disadvantaged","MATH8",16.4
"000001000000","ALBANY County",2021,"Not Homeless","MATH3",55.9
"000001000000","ALBANY County",2021,"Not Homeless","MATH3",55.9
"000001000000","ALBANY County",2018,"Not Homeless","MATH3",53.4
"000001000000","ALBANY County",2019,"Not Homeless","MATH3",54.0
"000001000000","ALBANY County",2022,"Not Homeless","MATH3",46.1
"000001000000","ALBANY County",2021,"Not Homeless","MATH4",55.0
"000001000000","ALBANY County",2018,"Not Homeless","MATH4",48.7
"000001000000","ALBANY County",2022,"Not Homeless","MATH4",43.9
"000001000000","ALBANY County",2021,"Not Homeless","MATH4",55.0
"000001000000","ALBANY County",2019,"Not Homeless","MATH4",51.9
"000001000000","ALBANY County",2019,"Not Homeless","MATH5",46.0
"000001000000","ALBANY County",2022,"Not Homeless","MATH5",39.0
"000001000000","ALBANY County",2018,"Not Homeless","MATH5",42.4
"000001000000","ALBANY County",2021,"Not Homeless","MATH5",47.2
"000001000000","ALBANY County",2021,"Not Homeless","MATH5",47.2
"000001000000","ALBANY County",2018,"Not Homeless","MATH6",47.5
"000001000000","ALBANY County",2021,"Not Homeless","MATH6",43.2
"000001000000","ALBANY County",2021,"Not Homeless","MATH6",43.2
"000001000000","ALBANY County",2019,"Not Homeless","MATH6",51.5
"000001000000","ALBANY County",2022,"Not Homeless","MATH6",41.3
"000001000000","ALBANY County",2019,"Not Homeless","MATH7",46.9
"000001000000","ALBANY County",2021,"Not Homeless","MATH7",41.1
"000001000000","ALBANY County",2018,"Not Homeless","MATH7",45.5
"000001000000","ALBANY County",2021,"Not Homeless","MATH7",41.1
"000001000000","ALBANY County",2022,"Not Homeless","MATH7",38.8
"000001000000","ALBANY County",2018,"Not Homeless","MATH8",27.8
"000001000000","ALBANY County",2021,"Not Homeless","MATH8",13.4
"000001000000","ALBANY County",2021,"Not Homeless","MATH8",13.4
"000001000000","ALBANY County",2022,"Not Homeless","MATH8",23.4
"000001000000","ALBANY County",2019,"Not Homeless","MATH8",31.3
"000001000000","ALBANY County",2019,"Not Migrant","MATH3",53.2
"000001000000","ALBANY County",2021,"Not Migrant","MATH3",55.5
"000001000000","ALBANY County",2021,"Not Migrant","MATH3",55.5
"000001000000","ALBANY County",2022,"Not Migrant","MATH3",NULL
"000001000000","ALBANY County",2018,"Not Migrant","MATH3",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH4",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH4",NULL
"000001000000","ALBANY County",2022,"Not Migrant","MATH4",NULL
"000001000000","ALBANY County",2018,"Not Migrant","MATH4",NULL
"000001000000","ALBANY County",2019,"Not Migrant","MATH4",NULL
"000001000000","ALBANY County",2019,"Not Migrant","MATH5",NULL
"000001000000","ALBANY County",2018,"Not Migrant","MATH5",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH5",46.6
"000001000000","ALBANY County",2021,"Not Migrant","MATH5",46.6
"000001000000","ALBANY County",2022,"Not Migrant","MATH5",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH6",43.1
"000001000000","ALBANY County",2018,"Not Migrant","MATH6",NULL
"000001000000","ALBANY County",2019,"Not Migrant","MATH6",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH6",43.1
"000001000000","ALBANY County",2022,"Not Migrant","MATH6",40.9
"000001000000","ALBANY County",2021,"Not Migrant","MATH7",40.6
"000001000000","ALBANY County",2022,"Not Migrant","MATH7",NULL
"000001000000","ALBANY County",2018,"Not Migrant","MATH7",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH7",40.6
"000001000000","ALBANY County",2019,"Not Migrant","MATH7",NULL
"000001000000","ALBANY County",2021,"Not Migrant","MATH8",13.4
"000001000000","ALBANY County",2021,"Not Migrant","MATH8",13.4
"000001000000","ALBANY County",2022,"Not Migrant","MATH8",23.2
"000001000000","ALBANY County",2018,"Not Migrant","MATH8",NULL
"000001000000","ALBANY County",2019,"Not Migrant","MATH8",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH3",NULL
"000001000000","ALBANY County",2022,"Not in Foster Care","MATH3",45.3
"000001000000","ALBANY County",2018,"Not in Foster Care","MATH3",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH3",NULL
"000001000000","ALBANY County",2019,"Not in Foster Care","MATH3",53.2
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH4",54.7
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH4",54.7
"000001000000","ALBANY County",2019,"Not in Foster Care","MATH4",NULL
"000001000000","ALBANY County",2018,"Not in Foster Care","MATH4",NULL
"000001000000","ALBANY County",2022,"Not in Foster Care","MATH4",43.4
"000001000000","ALBANY County",2022,"Not in Foster Care","MATH5",38.5
"000001000000","ALBANY County",2018,"Not in Foster Care","MATH5",NULL
"000001000000","ALBANY County",2019,"Not in Foster Care","MATH5",45.2
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH5",46.8
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH5",46.8
"000001000000","ALBANY County",2018,"Not in Foster Care","MATH6",47.0
"000001000000","ALBANY County",2019,"Not in Foster Care","MATH6",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH6",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH6",NULL
"000001000000","ALBANY County",2022,"Not in Foster Care","MATH6",41.0
"000001000000","ALBANY County",2022,"Not in Foster Care","MATH7",NULL
"000001000000","ALBANY County",2019,"Not in Foster Care","MATH7",46.3
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH7",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH7",NULL
"000001000000","ALBANY County",2018,"Not in Foster Care","MATH7",NULL
"000001000000","ALBANY County",2019,"Not in Foster Care","MATH8",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH8",NULL
"000001000000","ALBANY County",2018,"Not in Foster Care","MATH8",NULL
"000001000000","ALBANY County",2021,"Not in Foster Care","MATH8",NULL
"000001000000","ALBANY County",2022,"Not in Foster Care","MATH8",NULL
"000001000000","ALBANY County",2022,"Parent Not in Armed Forces","MATH3",45.2
"000001000000","ALBANY County",2019,"Parent Not in Armed Forces","MATH3",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH3",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH3",NULL
"000001000000","ALBANY County",2018,"Parent Not in Armed Forces","MATH3",52.7
"000001000000","ALBANY County",2018,"Parent Not in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2019,"Parent Not in Armed Forces","MATH4",51.1
"000001000000","ALBANY County",2022,"Parent Not in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2022,"Parent Not in Armed Forces","MATH5",NULL
"000001000000","ALBANY County",2018,"Parent Not in Armed Forces","MATH5",41.7
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH5",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH5",NULL
"000001000000","ALBANY County",2019,"Parent Not in Armed Forces","MATH5",45.2
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH6",43.1
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH6",43.1
"000001000000","ALBANY County",2019,"Parent Not in Armed Forces","MATH6",50.8
"000001000000","ALBANY County",2018,"Parent Not in Armed Forces","MATH6",46.9
"000001000000","ALBANY County",2022,"Parent Not in Armed Forces","MATH6",40.9
"000001000000","ALBANY County",2022,"Parent Not in Armed Forces","MATH7",38.2
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH7",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH7",NULL
"000001000000","ALBANY County",2019,"Parent Not in Armed Forces","MATH7",NULL
"000001000000","ALBANY County",2018,"Parent Not in Armed Forces","MATH7",45.0
"000001000000","ALBANY County",2018,"Parent Not in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2019,"Parent Not in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2021,"Parent Not in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2022,"Parent Not in Armed Forces","MATH8",23.3
"000001000000","ALBANY County",2022,"Parent in Armed Forces","MATH3",80.0
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH3",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH3",NULL
"000001000000","ALBANY County",2019,"Parent in Armed Forces","MATH3",NULL
"000001000000","ALBANY County",2018,"Parent in Armed Forces","MATH3",66.7
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2018,"Parent in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2019,"Parent in Armed Forces","MATH4",50.0
"000001000000","ALBANY County",2022,"Parent in Armed Forces","MATH4",NULL
"000001000000","ALBANY County",2022,"Parent in Armed Forces","MATH5",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH5",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH5",NULL
"000001000000","ALBANY County",2018,"Parent in Armed Forces","MATH5",40.0
"000001000000","ALBANY County",2019,"Parent in Armed Forces","MATH5",20.0
"000001000000","ALBANY County",2019,"Parent in Armed Forces","MATH6",40.0
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH6",42.9
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH6",42.9
"000001000000","ALBANY County",2022,"Parent in Armed Forces","MATH6",42.9
"000001000000","ALBANY County",2022,"Parent in Armed Forces","MATH7",62.5
"000001000000","ALBANY County",2019,"Parent in Armed Forces","MATH7",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH7",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH7",NULL
"000001000000","ALBANY County",2018,"Parent in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2019,"Parent in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2021,"Parent in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2022,"Parent in Armed Forces","MATH8",NULL
"000001000000","ALBANY County",2022,"Small Group Total","MATH3",42.4
"000001000000","ALBANY County",2021,"Small Group Total","MATH4",55.7
